region;settlement;latitude_dd;longitude_dd;population;latitude_rad;longitude_rad
Свердловская область;Николо-Павловское;57.7866666666667;60.0522222222222;5042;1.0085675970857904;1.0481090009170833
Свердловская область;Новая Ляля;59.0538888888889;60.5944444444444;12234;1.030684797218007;1.057572563972341
Свердловская область;Новоалексеевское;56.8497222222222;60.1330555555556;1722;0.9922148316219648;1.049519808729113
Свердловская область;Новоасбест;57.7413888888889;60.2855555555556;2220;1.0077773507855816;1.0521814358384045
Свердловская область;Новоисетское;56.3661111111111;62.1433333333333;1687;0.9837742254338481;1.084605774831009
Свердловская область;Новопышминское;56.8838888888889;62.2275;2385;0.9928111524497302;1.0860747602847713
Свердловская область;Новоуральск;57.2472222222222;60.0955555555556;87992;0.9991525153986422;1.0488653102596153
Свердловская область;Новоуткинск;56.9927777777778;59.5569444444444;4653;0.9947116220796798;1.0394647729828999
Свердловская область;Обуховское;56.8336111111111;62.6086111111111;2395;0.9919336396869215;1.092726403989594
Свердловская область;Октябрьский;56.6397222222222;60.8155555555556;2772;0.9885496401927767;1.0614316808739745
Свердловская область;Оус;60.9069444444444;61.5183333333333;1191;1.0630267178848234;1.0736974670060444
Свердловская область;Патруши;56.6861111111111;60.8036111111111;3274;0.9893592790402299;1.0612232109910964
Свердловская область;Пелым;61.0194444444444;61.9908333333333;3953;1.064990213293317;1.0819441477217175
Свердловская область;Первоуральск;56.9052777777778;59.9433333333333;124981;0.9931844589841847;1.0462085312871336
Свердловская область;Петрокаменское;57.7213888888889;60.6394444444444;3401;1.0074282849351828;1.0583579621357384
Свердловская область;Пионерский;57.393333333333345;63.38194444444445;4469;1.001702635361279;1.106223616871684
Свердловская область;Позариха;56.4591666666667;61.8847222222222;2273;0.9853983512655657;1.0800921594598794
Свердловская область;Покровск-Уральский;60.1458333333333;59.8266666666667;1122;1.0497428230224222;1.044172313826475
Свердловская область;Покровское;57.26453703703703;61.19;6340;0.9994547159265342;1.0679669692953302
Свердловская область;Полдневая;56.2975;60.2847222222222;2029;0.9825767356415077;1.05216689142797
Свердловская область;Полдневой;56.6505555555556;62.0947222222222;1094;0.9887387175284106;1.0837573508890674
Свердловская область;Полевской;56.4958333333333;60.2366666666667;69041;0.9860383053246292;1.0513281637596517
Свердловская область;Половинный;57.3133333333333;59.8869444444444;1408;1.0003063719596827;1.0452243595144812
Свердловская область;Полуночное;60.8675;60.4255555555556;2473;1.0623382824576486;1.0546248967911966
Свердловская область;Починок;57.0677777777778;59.9369444444444;1183;0.9960206190186754;1.0460970241404783
Свердловская область;Привокзальный;58.8819444444444;60.7286111111111;4035;1.0276838005319382;1.0599142140521007
Свердловская область;Приданниково;56.6525;57.7869444444444;2080;0.9887726544860876;1.0085724452226001
Свердловская область;Прогресс;57.0108333333333;59.6027777777778;2199;0.9950267509724;1.0402647155567317
Свердловская область;Пышма;56.9536111111111;63.2469444444444;9711;0.9940280347893148;1.1038674223814906
Свердловская область;Ребристый;57.465;60.2713888888889;1114;1.0029534546585415;1.051934180861038
Свердловская область;Ревда;56.8;59.9086111111111;62395;0.9913470151327791;1.0456025141857472
Свердловская область;Реж;57.3716666666667;61.3833333333333;37553;1.001324480690014;1.071341272515852
Свердловская область;Рефтинский;57.0913888888889;61.6744444444444;16416;0.9964327106476184;1.0764221198938797
Свердловская область;Рудничный;59.6994444444444;60.2872222222222;4035;1.0419518671669918;1.05221052465927
Свердловская область;Садовый;56.9558333333333;60.6772222222222;3256;0.9940668198838032;1.0590173087420478
Свердловская область;Сажино;56.3225;58.1952777777778;1315;0.9830130679545063;1.0156992063349115
Свердловская область;Сарана;56.4780555555556;57.7277777777778;2337;0.9857280245687204;1.007539792081838
Свердловская область;Сарапулка;56.8658333333333;61.0580555555556;1037;0.9924960235570082;1.0656641043100608
Свердловская область;Сарга;57.1969444444444;58.9397222222222;1147;0.9982750026358337;1.0286922129886464
Свердловская область;Свердловское;56.1963888888889;58.3472222222222;1427;0.9808120138422691;1.01835113717058
Свердловская область;Светлый;56.7097222222222;60.9461111111111;1237;0.9897713706691728;1.0637103051751884
Свердловская область;Свободный;58.0372222222222;60.3891666666667;8557;1.0129406164893975;1.053989790868943
Свердловская область;Северка;56.8675;60.2941666666667;3516;0.9925251123778753;1.0523317280795483
Свердловская область;Североуральск;60.1533333333333;59.9525;27062;1.0498737227163217;1.0463685198019004
Свердловская область;Серов;59.6052777777778;60.5736111111111;99115;1.0403083487880316;1.0572089537115095
Свердловская область;Совхозный;56.6590277777778;61.0001388888889;6168;0.9888865857011487;1.0646532677849467
Свердловская область;Сосновское;56.4325;61.2436111111111;1087;0.9849329301317;1.0689026596998714
Свердловская область;Сосновый Бор;57.3713888888889;62.2669444444444;1437;1.0013196325532026;1.0867631957119461
Свердловская область;Сосьва;59.1744444444444;61.8494444444444;5864;1.0327888885940215;1.0794764460848698
Свердловская область;Среднеуральск;56.9919444444444;60.4772222222222;23583;0.9946970776692453;1.0555266502380591
Свердловская область;Станционный-Полевской;56.4408333333333;60.3161111111111;1072;0.9850783742360323;1.0527147308876241
Свердловская область;Старопышминск;56.9336111111111;60.9022222222222;1938;0.9936789689389158;1.062944299559035
Свердловская область;Староуткинск;57.23;59.34;2790;0.9988519309163547;1.035678378133435
Свердловская область;Старые Решеты;56.8483333333333;60.2455555555556;1057;0.9921905909379092;1.0514833041376068
Свердловская область;Студенческий;56.6961111111111;61.2647222222222;1252;0.9895338119654293;1.0692711180975145
Свердловская область;Сухой Лог;56.9047222222222;62.035;34223;0.9931747627105617;1.0827150014746822
Свердловская область;Сылва;57.3322222222222;58.7327777777778;1379;1.0006360452628376;1.0250803510643811
Свердловская область;Сысерть;56.5005555555556;60.8188888888889;20939;0.9861207236504191;1.061489858515707
Свердловская область;Таборы;58.5188888888889;64.5505555555556;1885;1.0213472857198376;1.1266197284359627
Свердловская область;Тавда;58.0433333333333;65.2741666666667;33957;1.0130472754992415;1.1392491248288659
Свердловская область;Таежный;58.6533333333333;59.8375;1218;1.0236937839364069;1.044361391162107
Свердловская область;Талица;57.0122222222222;63.7322222222222;15941;0.9950509916564556;1.1123371173904746
Свердловская область;Тарасково;57.1252777777778;60.0625;1279;0.9970241833385721;1.0482883819790942
Свердловская область;Травянское;56.4397222222222;62.0319444444444;1137;0.9850589816887881;1.0826616719697595
Свердловская область;Третий Северный;60.2102777777778;59.9597222222222;1748;1.0508675907625973;1.0464945713589884
Свердловская область;Троицкий;57.0602777777778;63.7419444444444;10522;0.9958897193247759;1.1125068021788624
Свердловская область;Троицкое;56.7094444444444;62.0602777777778;1710;0.9897665225323613;1.0831561819244924
Свердловская область;Тугулым;57.0591666666667;64.6413888888889;5765;0.9958703267775317;1.1282050691731902
Свердловская область;Туринск;58.0394444444444;63.6980555555556;17345;1.012979401583886;1.111740796562711
Свердловская область;Туринская Слобода;57.6180555555556;64.3875;5955;1.0056247780414558;1.123773872127849
Свердловская область;Уралец;57.6583333333333;59.6477777777778;1425;1.0063277578790633;1.0410501137201291
Свердловская область;Уральский;56.6752777777778;61.0819444444444;2434;0.9891702017045978;1.0660810440758135
Свердловская область;Уфимский;56.7069444444444;58.0552777777778;1350;0.9897228893010616;1.0132557453821196
Свердловская область;Фабричное;58.0922222222222;63.7638888888889;1083;1.0139005475779943;1.11288980498694
Свердловская область;Филькино;59.6025;60.7119444444444;1708;1.0402598674199202;1.0596233258434344
Свердловская область;Цементный;57.4819444444444;60.1605555555556;5912;1.0032491910040175;1.0499997742734115
Свердловская область;Черемисское;57.4480555555556;60.8922222222222;1498;1.0026577183130654;1.0627697666338356
Свердловская область;Черемухово;60.3472222222222;59.9855555555556;5281;1.0532577222104667;1.0469454480824216
Свердловская область;Черноисточинск;57.7363888888889;59.8780555555556;3814;1.0076900843229817;1.0450692191365276
Свердловская область;Шабровский;56.6397222222222;60.5741666666667;4560;0.9885496401927767;1.0572186499851324
Свердловская область;Шаля;57.25;58.73;7174;0.9992009967667537;1.0250318696962697
Свердловская область;Шамары;57.34;58.22;3102;1.0007717930935487;1.0161306905110987
Свердловская область;Широкая Речка;56.6669444444444;60.4697222222222;1150;0.9890247576002636;1.0553957505441596
Свердловская область;Шувакиш;56.9208333333333;60.4811111111111;1067;0.9934559546456051;1.0555945241534146
Свердловская область;Щелкун;56.3086111111111;60.9377777777778;2938;0.9827706611139513;1.063564861070856
Свердловская область;Юва;56.4336111111111;57.9502777777778;1236;0.9849523226789442;1.0114231496675254
Свердловская область;Юшала;57.0758333333333;64.2627777777778;3827;0.9961612149861963;1.1215970586996675
Севастополь;Андреевка;44.8161111111111;33.5638888888889;1440;0.7821886968285029;0.5858003708846524
Севастополь;Балаклава;44.505;33.5983333333333;30182;0.7767587836000764;0.5864015398492276
Севастополь;Верхнесадовое;44.6886111111111;33.7058333333333;2492;0.7799634020322103;0.5882777687951215
Севастополь;Вишневое;44.7325;33.6066666666667;1040;0.7807294076483635;0.5865469839535615
Севастополь;Инкерман;44.6144444444444;33.6088888888889;10204;0.7786689495036472;0.5865857690480499
Севастополь;Кача;44.7730555555556;33.5436111111111;4371;0.7814372356227842;0.5854464568974421
Севастополь;Орлиное;44.4447222222222;33.775;2120;0.7757067379120682;0.5894849548610848
Севастополь;Передовое;44.51;33.8283333333333;1100;0.776846050062676;0.5904157971288145
Севастополь;Полюшко;44.7416666666667;33.5880555555556;1699;0.7808893961631302;0.5862221587872184
Севастополь;Сахарная головка;44.5827777777778;33.6438888888889;4169;0.7781162619071834;0.587196634286248
Севастополь;Севастополь;44.6166666666667;33.5255555555556;385777;0.7787077345981374;0.5851313280047219
Севастополь;Солнечный;44.7872222222222;33.6191666666667;1505;0.7816844906001488;0.5867651501100609
Севастополь;Терновка;44.5791666666667;33.7544444444444;2705;0.7780532361286394;0.589126192737063
Севастополь;Фронтовое;44.6677777777778;33.7358333333333;1254;0.7795997917713786;0.5888013675707198
Севастополь;Штурмовое;44.5683333333333;33.6238888888889;1535;0.7778641587930055;0.5868475684358491
Смоленская область;Авторемзавод;54.7597222222222;31.685;1316;0.9557374502552834;0.5530075734944033
Смоленская область;Андрейково;55.2358333333333;34.2569444444444;1429;0.9640471567495006;0.5978964722283345
Смоленская область;Богородицкое;54.7361111111111;32.1288888888889;1508;0.9553253586263405;0.5607548961185339
Смоленская область;Вадино;55.2580555555556;33.2558333333333;2560;0.9644350076943896;0.580423787161147
Смоленская область;Велиж;55.6038888888889;31.1972222222222;7575;0.9704709380242028;0.5444942452541195
Смоленская область;Верхнеднепровский;54.9813888888889;33.345;12953;0.9596062634305381;0.5819800390775092
Смоленская область;Ворга;53.7569444444444;32.745;1121;0.9382356763672287;0.5715080635655432
Смоленская область;Вязьма;55.2058333333333;34.2980555555556;56797;0.9635235579739023;0.5986139964763781
Смоленская область;Вязьма-Брянская;55.1625;34.3611111111111;4611;0.9627672486313721;0.5997145235324958
Смоленская область;Гагарин;55.5533333333333;34.9969444444444;31560;0.9695885771245826;0.6108119086930925
Смоленская область;Гедеоновка;54.8291666666667;32.1341666666667;1420;0.9569494844580582;0.5608470107179451
Смоленская область;Глинка;54.6413888888889;32.8761111111111;1923;0.9536721439737573;0.57379638414038
Смоленская область;Голынки;54.8675;31.3875;3339;0.9576185273379888;0.5478152189697202
Смоленская область;Гусино;54.7238888888889;31.3675;3168;0.9551120406066527;0.5474661531193213
Смоленская область;Демидов;55.2644444444444;31.515;7279;0.9645465148410433;0.5500405137660129
Смоленская область;Десногорск;54.1463888888889;33.2833333333333;30923;0.9450327641763854;0.5809037527054455
Смоленская область;Дорогобуж;54.9138888888889;33.3025;10661;0.9584281661854419;0.5812382741454116
Смоленская область;Духовщина;55.1911111111111;32.4077777777778;4362;0.9632666067229146;0.5656224254768739
Смоленская область;Екимовичи;54.1133333333333;33.2902777777778;1492;0.9444558358958643;0.5810249561257238
Смоленская область;Елки;54.4047222222222;32.4408333333333;8776;0.9495415314107034;0.5661993537573933
Смоленская область;Ельня;54.5761111111111;33.1794444444444;10070;0.9525328318231496;0.5790905495380956
Смоленская область;Ершичи;53.6747222222222;32.7483333333333;3165;0.9368006278711449;0.5715662412072757
Смоленская область;Жуково;54.9041666666667;32.0191666666667;1515;0.9582584813970538;0.5588398820781516
Смоленская область;Игоревская;55.4580555555556;33.2911111111111;1770;0.9679256661983783;0.5810395005361565
Смоленская область;Издешково;55.1436111111111;33.6227777777778;1654;0.9624375753282174;0.5868281758886049
Смоленская область;Кайдаково;55.1022222222222;34.3041666666667;1416;0.961715202943364;0.5987206554862221
Смоленская область;Кардымово;54.8913888888889;32.4358333333333;4650;0.9580354671037431;0.5661120872947935
Смоленская область;Карманово;55.8311111111111;34.8558333333333;2311;0.9744367139356783;0.6083490551930563
Смоленская область;Катынь;54.7725;31.6872222222222;1672;0.9559604645485942;0.5530463585888917
Смоленская область;Кощино;54.6005555555556;32.1838888888889;1814;0.9529594678625269;0.5617148272071308
Смоленская область;Красный;54.5672222222222;31.4330555555556;4340;0.9523776914451942;0.5486103134067406
Смоленская область;Малые Кириллы;53.975;32.8886111111111;1820;0.9420414637639394;0.5740145502968794
Смоленская область;Михейково;55.0869444444444;32.6755555555556;1035;0.9614485554187533;0.5702960293627701
Смоленская область;Монастырщина;54.3516666666667;31.8405555555556;4055;0.9486155372797853;0.5557225301086175
Смоленская область;Никольское;55.4322222222222;35.0591666666667;1408;0.9674747894749453;0.6118978913387793
Смоленская область;Новодугино;55.6325;34.2916666666667;3841;0.9709702961157454;0.5985024893297227
Смоленская область;Новодугино 1-е;55.5955555555556;34.3188888888889;3968;0.9703254939198704;0.5989776067372097
Смоленская область;Новые Батеки;54.7872222222222;31.8469444444444;1011;0.9562174157995817;0.5558340372552711
Смоленская область;Озерный;55.5786111111111;32.41;5912;0.9700297575743927;0.5656612105713621
Смоленская область;Остер;54.0133333333333;32.7997222222222;1877;0.9427105066438699;0.5724631465173287
Смоленская область;Первомайский;54.0663888888889;32.4661111111111;2158;0.94363650077479;0.5666405342072032
Смоленская область;Печерск;54.8494444444444;32.0366666666667;3971;0.9573033984452668;0.5591453146972506
Смоленская область;Плоское;54.4369444444444;32.3438888888889;1102;0.9501039152807902;0.5645073540103217
Смоленская область;Починок;54.4063888888889;32.4397222222222;8755;0.9495706202315707;0.566179961210149
Смоленская область;Пречистое;55.5086111111111;32.3622222222222;1025;0.9688080270979966;0.5648273310398534
Смоленская область;Пржевальское;55.5069444444444;31.8505555555556;1683;0.9687789382771295;0.5558970630338169
Смоленская область;Пригорское;54.6844444444444;32.1411111111111;2514;0.9544236051794762;0.5609682141382217
Смоленская область;Рославль;53.9472222222222;32.8566666666667;54738;0.9415566500828295;0.5734570145636041
Смоленская область;Рудня;54.9472222222222;31.0919444444444;9484;0.9590099426027727;0.542656801402714
Смоленская область;СТ Надежда;53.9802777777778;32.9033333333333;1820;0.9421335783633505;0.574271501547867
Смоленская область;Сафоново;55.1069444444444;33.24;45919;0.9617976212691522;0.5801474433629151
Смоленская область;Слобода-Заречная;55.5094444444444;31.8480555555556;1683;0.9688225715084293;0.5558534298025171
Смоленская область;Сметанино;54.7841666666667;31.6361111111111;1156;0.9561640862946608;0.5521543014156504
Смоленская область;Смоленск;54.7941666666667;32.055;329853;0.9563386192198601;0.5594652917267823
Смоленская область;Стодолище;54.1836111111111;32.6502777777778;2967;0.9456824145090718;0.5698548489129601
Смоленская область;Сычевка;55.8308333333333;34.2777777777778;8088;0.974431865798867;0.5982600824891678
Смоленская область;Талашкино;54.6580555555556;32.1830555555556;1582;0.9539630321824236;0.561700282796698
Смоленская область;Темкино;55.0816666666667;35.0058333333333;2413;0.9613564408193439;0.6109670490710477
Смоленская область;Угра;54.7777777777778;34.3269444444444;4255;0.9560525791480053;0.5991182027047305
Смоленская область;Хиславичи;54.1844444444444;32.1516666666667;4123;0.9456969589195046;0.5611524433370441
Смоленская область;Холм-Жирковский;55.5127777777778;33.4930555555556;3467;0.9688807491501636;0.5845640959978238
Смоленская область;Шаталово;54.3338888888889;32.4472222222222;4308;0.9483052565238748;0.5663108609040486
Смоленская область;Шаталово 1-е;54.3305555555556;32.4652777777778;4308;0.9482470788821422;0.5666259897967706
Смоленская область;Шумячи;53.8575;32.4238888888889;4199;0.9399907018928461;0.5659036174119171
Смоленская область;Ярцево;55.0686111111111;32.6897222222222;47709;0.9611285783892217;0.5705432843401349
Ставропольский край;Абрам-Тюбе;44.3066666666667;45.2805555555556;1100;0.7732972139169548;0.7902947815766554
Ставропольский край;Ага-Батыр;44.0075;44.8094444444444;1300;0.7680757705714045;0.7820723415450361
Ставропольский край;Александрийская;44.2213888888889;43.3513888888889;11600;0.7718088359159483;0.7566244714235975
Ставропольский край;Александрия;45.0913888888889;43.2441666666667;3400;0.7869932004082989;0.7547530906145151
Ставропольский край;Александровское;44.7125;42.9963888888889;26500;0.7803803417979646;0.7504285525790176
Ставропольский край;Алексеевское;45.1958333333333;43.5916666666667;1700;0.7888160998492699;0.7608181097651954
Ставропольский край;Аликоновка;43.9155555555556;42.6847222222222;1300;0.7664710372869328;0.7449889430769681
Ставропольский край;Анджиевский;44.2347222222222;43.095;6460;0.7720415464828803;0.7521496411469563
Ставропольский край;Андрей-Курган;44.6063888888889;44.8880555555556;1500;0.7785283535361264;0.7834443642625777
Ставропольский край;Апанасенковское;45.7522222222222;43.5580555555556;1900;0.7985269178818941;0.760231485211053
Ставропольский край;Арзгир;45.3697222222222;44.2211111111111;14100;0.7918510334930159;0.7718039877791367
Ставропольский край;Архангельское;44.6147222222222;44.0897222222222;4800;0.7786737976404586;0.7695108190674884
Ставропольский край;Архиповское;44.5558333333333;44.0886111111111;1100;0.7776459926365061;0.7694914265202442
Ставропольский край;Ачикулак;44.5516666666667;44.8316666666667;6000;0.7775732705843409;0.782460192489925
Ставропольский край;Баклановская;45.4541666666667;41.61;1900;0.7933248670835898;0.7262315017548405
Ставропольский край;Балахоновское;44.7772222222222;41.78;4200;0.7815099576749495;0.7291985614832309
Ставропольский край;Балковский;44.5152777777778;43.5058333333333;1100;0.7769381646620872;0.7593200354905658
Ставропольский край;Балтийский;43.8655555555556;44.3247222222222;1600;0.7655983726609357;0.7736123428096751
Ставропольский край;Барсуковская;44.7613888888889;41.8177777777778;4700;0.7812336138767176;0.7298579080895402
Ставропольский край;Безопасное;45.6416666666667;41.9422222222222;6500;0.7965973594310792;0.7320298733809102
Ставропольский край;Бекешевская;44.115;42.4288888888889;3000;0.7699519995172985;0.7405238090739498
Ставропольский край;Беломечетская;44.4130555555556;41.9402777777778;2200;0.7751540503156046;0.7319959364232334
Ставропольский край;Бешпагир;45.0194444444444;42.3769444444444;4000;0.7857375329742242;0.739617207490274
Ставропольский край;Благодарный;45.0991666666667;43.4305555555556;31720;0.7871289482390099;0.7580061904147603
Ставропольский край;Благодатное;45.3980555555556;42.5866666666667;4900;0.7923455434477488;0.7432775507826525
Ставропольский край;Богдановка;44.1436111111111;44.7238888888889;1400;0.7704513576088411;0.7805791154072197
Ставропольский край;Большая Джалга;45.9697222222222;42.6894444444444;3000;0.8023230090049819;0.7450713614027563
Ставропольский край;Большевик;45.8658333333333;42.3055555555556;1400;0.800509805837632;0.738371236329824
Ставропольский край;Боргустанская;44.0538888888889;42.5311111111111;4000;0.7688854094188576;0.7423079234204326
Ставропольский край;Бородыновка;44.1452777777778;43.1327777777778;2600;0.7704804464297083;0.7528089877532657
Ставропольский край;Буденновск;44.7816666666667;44.165;63338;0.7815875278639279;0.7708246641432956
Ставропольский край;Бургун-Маджары;44.8291666666667;44.4777777777778;1300;0.7824165592586253;0.7762836661925895
Ставропольский край;Бурлацкое;45.0566666666667;43.6430555555556;3200;0.7863871833069124;0.7617150150752482
Ставропольский край;Бурукшун;45.9088888888889;42.5494444444444;2100;0.8012612670433525;0.7426279004499642
Ставропольский край;Быкогорка;44.1825;42.9461111111111;1200;0.7711300967623946;0.7495510398162091
Ставропольский край;Варениковское;44.4633333333333;44.3472222222222;1100;0.7760315630784115;0.7740050418913739
Ставропольский край;Величаевское;44.9463888888889;45.1366666666667;5100;0.7844624729929071;0.7877834467085078
Ставропольский край;Верхнерусское;45.1280555555556;41.9533333333333;5400;0.787633154467364;0.7322237988533538
Ставропольский край;Верхнестепной;44.1880555555556;44.4277777777778;1400;0.7712270594986174;0.7754110015665923
Ставропольский край;Веселое;44.5005555555556;41.8027777777778;1400;0.7766812134110996;0.7295961087017411
Ставропольский край;Виноградный;44.7094444444444;44.1086111111111;1000;0.7803270122930418;0.7698404923706431
Ставропольский край;Винодельненский;45.8183333333333;43.0433333333333;1400;0.7996807744429346;0.751247887700092
Ставропольский край;Винсады;44.0869444444444;42.9511111111111;9100;0.769462337699377;0.7496383062788088
Ставропольский край;Владимировка;45.07458333333335;44.126388888888854;3500;0.7866998881312277;0.7701507731265528
Ставропольский край;Водораздел;44.5152777777778;42.3619444444444;1400;0.7769381646620872;0.7393554081024748
Ставропольский край;Воздвиженское;45.8313888888889;43.6519444444444;2000;0.7999086368730569;0.7618701554532018
Ставропольский край;Вознесеновское;45.8122222222222;43.415;2400;0.7995741154330908;0.7577346947533382
Ставропольский край;Воровсколесская;44.3769444444444;42.4077777777778;2500;0.7745237925301606;0.7401553506763068
Ставропольский край;Воронежское;44.5297222222222;41.835;1300;0.7771902677762634;0.7301584925718277
Ставропольский край;Восточный;44.3141666666667;44.1966666666667;1100;0.7734281136108544;0.7713773517397611
Ставропольский край;Вревское;44.7;41.5316666666667;1000;0.7801621756414654;0.7248643271741122
Ставропольский край;Высоцкое;45.0247222222222;42.9036111111111;2400;0.7858296475736354;0.7488092748841114
Ставропольский край;Галюгаевская;43.6972222222222;44.9352777777778;2800;0.7626604017534107;0.7842685475204635
Ставропольский край;Георгиевск;44.1486111111111;43.4738888888889;70803;0.7705386240714408;0.7587624997572906
Ставропольский край;Георгиевская;44.2736111111111;42.798888888888854;7400;0.7727202856364338;0.746981527306328
Ставропольский край;Горнозаводское;44.0261111111111;43.9430555555556;2900;0.7684005957377478;0.7669510028312313
Ставропольский край;Горный;43.9569444444444;42.8594444444444;1000;0.7671934096717845;0.7480384211311467
Ставропольский край;Горькая Балка;44.2702777777778;43.9786111111111;2400;0.7726621079947011;0.7675715643430504
Ставропольский край;Горьковский;45.6541666666667;41.2005555555556;1000;0.7968155255875784;0.7190853480952868
Ставропольский край;Горячеводский;44.0236111111111;43.0972222222222;36761;0.7683569625064479;0.7521884262414447
Ставропольский край;Гофицкое;45.0780555555556;43.0372222222222;4900;0.7867604898413669;0.751141228690248
Ставропольский край;Гражданское;44.2197222222222;42.7591666666667;3200;0.7717797470950811;0.7462882437423426
Ставропольский край;Графский;43.8630555555556;44.7227777777778;1300;0.7655547394296357;0.7805597228599755
Ставропольский край;Грачевка;45.2066666666667;42.4133333333333;6700;0.7890051771849038;0.7402523134125277
Ставропольский край;Греческое;44.4269444444444;43.0027777777778;1100;0.7753964571561578;0.7505400597256731
Ставропольский край;Григорополисская;45.3019444444444;41.0555555555556;9100;0.7906680881111082;0.716554620679895
Ставропольский край;Грушевское;44.9441666666667;43.0419444444444;3100;0.7844236878984188;0.7512236470160363
Ставропольский край;Демино;44.9847222222222;42.0319444444444;2800;0.7851315158728377;0.7335958215708935
Ставропольский край;Дербетовка;45.8055555555556;43.0727777777778;1800;0.7994577601496257;0.7517617902020691
Ставропольский край;Джуца;43.9933333333333;43.0405555555556;1200;0.7678285155940381;0.7511994063319823
Ставропольский край;Дивное;45.9069444444444;43.3483333333333;13400;0.8012273300856738;0.7565711419186747
Ставропольский край;Дмитриевское;45.8011111111111;41.8925;3000;0.7993801899606471;0.7311620568917244
Ставропольский край;Добровольное;45.5955555555556;42.4013888888889;1100;0.7957925687204375;0.7400438435296515
Ставропольский край;Долиновка;44.6055555555556;43.3638888888889;1600;0.7785138091256936;0.7568426375800968
Ставропольский край;Донская Балка;45.2041666666667;42.8783333333333;2100;0.788961543953604;0.7483680944343014
Ставропольский край;Донское;45.4547222222222;41.9755555555556;14600;0.7933345633572111;0.7326116497982428
Ставропольский край;Дубовка;45.2233333333333;42.1683333333333;1600;0.7892960653935684;0.7359762567451417
Ставропольский край;Дыдымкин;43.94;44.8405555555556;2900;0.7668976733263083;0.7826153328678804
Ставропольский край;Елизаветинское;45.0105555555556;43.3363888888889;3000;0.7855823925962706;0.7563626720357983
Ставропольский край;Ессентуки;44.0444444444444;42.8588888888889;104288;0.7687205727672796;0.7480287248575255
Ставропольский край;Ессентукская;44.0266666666667;42.8763888888889;21100;0.7684102920113707;0.7483341574766245
Ставропольский край;Железноводск;44.1319444444444;43.0305555555556;24950;0.7702477358627745;0.751024873406783
Ставропольский край;Железноводский;44.155;42.9913888888889;1700;0.7706501312180962;0.7503412861164179
Ставропольский край;Журавское;44.8397222222222;43.3025;2900;0.7826007884574459;0.7557711993448446
Ставропольский край;Заветное;44.7477777777778;41.5952777777778;3900;0.7809960551729741;0.725974550503853
Ставропольский край;Загорский;44.2522222222222;43.1216666666667;1600;0.7723469791019792;0.752615062280822
Ставропольский край;Зайцев;43.9941666666667;44.2744444444444;1000;0.7678430600044726;0.7727348300468664
Ставропольский край;Заря;44.8194444444444;44.5186111111111;1500;0.7822468744702356;0.7769963423038199
Ставропольский край;Затеречный;44.7941666666667;45.2108333333333;7744;0.7818056940204272;0.7890778992370691
Ставропольский край;Зеленая Роща;44.2902777777778;44.4355555555556;1100;0.7730111738451001;0.7755467493973034
Ставропольский край;Зеленогорский;43.9041666666667;42.6661111111111;1500;0.7662722636776776;0.7446641179106249
Ставропольский край;Зеленокумск;44.4033333333333;43.8841666666667;35639;0.7749843655272148;0.7659231978272788
Ставропольский край;Зимняя Ставка;44.9158333333333;45.3291666666667;1000;0.7839291779436859;0.7911432055185968
Ставропольский край;Змейка;44.1425;43.1180555555556;2400;0.770431965061597;0.752552036502278
Ставропольский край;Золотаревка;45.6408333333333;42.5433333333333;1300;0.7965828150206447;0.7425212414401203
Ставропольский край;Зольская;43.9047222222222;43.2977777777778;9400;0.7662819599512989;0.7556887810190563
Ставропольский край;Зункарь;44.3055555555556;44.8916666666667;1100;0.7732778213697107;0.7835073900411217
Ставропольский край;Ивановское;44.5816666666667;41.8783333333333;7400;0.7780968693599393;0.7309148019143581
Ставропольский край;Изобильный;45.3686111111111;41.7086111111111;38551;0.7918316409457716;0.7279525903227791
Ставропольский край;Иноземцево;44.0972222222222;43.0894444444444;27912;0.769641718761388;0.7520526784107336
Ставропольский край;Ипатово;45.7183333333333;42.8969444444444;24966;0.7979354451909403;0.7486929196006445
Ставропольский край;Иргаклы;44.3602777777778;44.7458333333333;3900;0.7742329043214962;0.7809621182152955
Ставропольский край;Искра;44.9488888888889;43.9044444444444;1100;0.784506106224207;0.7662771118144874
Ставропольский край;Казгулак;45.5044444444444;43.2277777777778;1900;0.7942023798463967;0.7544670505426604
Ставропольский край;Казинка;44.87777777777775;42.257638888888906;3600;0.7832649832005659;0.7375349327299097
Ставропольский край;Казьминское;44.5888888888889;41.6761111111111;5500;0.7782229209170274;0.727385358315881
Ставропольский край;Калиновское;44.8652777777778;42.9661111111111;3700;0.7830468170440674;0.7499001056666078
Ставропольский край;Камбулат;45.3675;43.0530555555556;2100;0.7918122483985275;0.7514175724884817
Ставропольский край;Каменная Балка;45.2494444444444;43.3566666666667;1600;0.7897517902538111;0.7567165860230087
Ставропольский край;Каменнобродская;45.1916666666667;41.5172222222222;1900;0.7887433777971047;0.7246122240599343
Ставропольский край;Канглы;44.2527777777778;43.0355555555556;3200;0.7723566753756022;0.7511121398693826
Ставропольский край;Каново;44.0133333333333;44.3333333333333;1500;0.768177581444437;0.7737626350508189
Ставропольский край;Кара-Тюбе;44.52;44.6638888888889;2800;0.7770205829878756;0.779531917856023
Ставропольский край;Кармалиновская;45.41;41.3591666666667;1500;0.792554013330625;0.7218536342144221
